Host Id,Host Since,Name,Neighbourhood ,Property Type,Room Type,Zipcode,Beds,Review Scores Rating,Review Scores Rating (bin),Price,Number of Records,Number Of Reviews
29121664,3/10/2015,Large Loft Apartment Private Roof,Manhattan,Apartment,Entire home/apt,10009,2,96,95,550,1,5
29739883,3/21/2015,"Large, sunny, private studio Apt 2F",Brooklyn,Apartment,Entire home/apt,11222,1,96,95,85,1,24
29739883,3/21/2015,"Large, sunny, private studio Apt 2R",Brooklyn,Apartment,Entire home/apt,11222,1,96,95,95,1,27
29887425,3/23/2015,Renovated Contemporary Urban Living,Manhattan,Apartment,Entire home/apt,10030,2,96,95,175,1,10
30121698,3/27/2015,Nice spacious room in a 2 bdrm apt,Manhattan,Apartment,Private room,10040,2,96,95,60,1,10
30242959,3/29/2015,NYC Charming Harlem Brownstone!,Manhattan,Apartment,Private room,10031,2,96,95,110,1,15
30343837,3/31/2015,"Quiet, Clean, Private Room with A/C",Manhattan,Apartment,Private room,10040,1,96,95,60,1,5
30436731,4/1/2015,One bedroom Apt,Queens,Apartment,Entire home/apt,11103,1,96,95,90,1,6
30454464,4/2/2015,Master Bedroom in Amazing Location,Manhattan,Apartment,Private room,10001,1,96,95,110,1,24
30738913,4/6/2015,"Central,charming cozy Chelsea room.",Manhattan,Apartment,Private room,10011,1,96,95,155,1,5
30697163,4/6/2015,Laid back room in the hearth of NYC,Manhattan,Apartment,Private room,10036,1,96,95,110,1,10
30927831,4/9/2015,Bright Sunny Room With City Views,Manhattan,Apartment,Private room,10032,1,96,95,99,1,16
31208555,4/14/2015,Charming Village Studio&Prvt Garden,Manhattan,Apartment,Entire home/apt,10003,1,96,95,274,1,5
31545214,4/19/2015,Cozy attic with private bath,Queens,House,Private room,11379,1,96,95,80,1,15
31569718,4/20/2015,Bright Luxury 1BR Doorman Apt,Manhattan,Apartment,Entire home/apt,10016,1,96,95,269,1,5
31692131,4/21/2015,Bushwick room close to L&M trains,Brooklyn,Apartment,Private room,11237,1,96,95,75,1,9
31916657,4/25/2015,A Cozy 4 bedrm Apt Queen(5minsLGA),Queens,House,Entire home/apt,11369,5,96,95,200,1,10
32012735,4/26/2015,Bright 1 BR APT steps from Broadway,Manhattan,Apartment,Entire home/apt,10025,2,96,95,260,1,5
32167398,4/29/2015,NEW LUXURIOUS BEDROOM,Queens,House,Private room,11106,1,96,95,60,1,18
32167398,4/29/2015,Sunny room close to Midtown,Queens,House,Private room,11106,1,96,95,45,1,15
32277716,4/30/2015,Steps to Central Park - Perfect 1bd,Manhattan,Apartment,Entire home/apt,10021,2,96,95,200,1,10
32668548,5/5/2015,Cozy 2 BEDROOM in Hell's Kitchen,Manhattan,Apartment,Entire home/apt,10019,2,96,95,299,1,5
32722063,5/6/2015,Modern Quiet Gem Near All,Brooklyn,House,Entire home/apt,11203,2,96,95,80,1,11
32864790,5/7/2015,Inwood Studio Escape,Manhattan,Apartment,Entire home/apt,10034,1,96,95,100,1,9
33155472,5/11/2015,"Modern 2 br, best location LES",Manhattan,Apartment,Entire home/apt,10002,2,96,95,295,1,5
33166971,5/12/2015,Your home away from home #2,Brooklyn,Apartment,Private room,11207,1,96,95,75,1,9
6168673,5/18/2015,Sunny 1 Bedroom with Bath,Brooklyn,Apartment,Entire home/apt,11211,1,96,95,150,1,5
33644446,5/18/2015,Accessible studio apt on the UES,Manhattan,Apartment,Entire home/apt,10065,1,96,95,145,1,10
33750239,5/19/2015,"Sunny Private Room, & bath",Brooklyn,Apartment,Private room,11221,1,96,95,79,1,11
33962753,5/22/2015,"Cozy, Quiet apt on Eastern Parkway",Brooklyn,Apartment,Entire home/apt,11216,1,96,95,130,1,10
34063836,5/23/2015,Lovely 1BR in full service bldg UES,Manhattan,Apartment,Entire home/apt,10128,1,96,95,150,1,5
34197591,5/25/2015,Art Collector's Brooklyn Hideaway,Brooklyn,Apartment,Private room,11216,1,96,95,95,1,5
34279940,5/26/2015,Historic Brownstone Duplex,Manhattan,Apartment,Entire home/apt,10030,4,96,95,175,1,5
34236750,5/26/2015,Spacious private room at Brooklyn!!,Brooklyn,Apartment,Private room,11230,1,96,95,50,1,9
34654604,5/31/2015,STUNNING + HUGE Room & Private Bath,Brooklyn,Apartment,Private room,11211,1,96,95,150,1,11
34756174,6/1/2015,Awesome Luxury Living Artisan Flat,Manhattan,Apartment,Entire home/apt,10014,2,96,95,200,1,5
34747689,6/1/2015,"Amazing spot, only shared 10am-6pm",Manhattan,Loft,Entire home/apt,10018,1,96,95,250,1,6
34846832,6/2/2015,Big & Beautiful Crown Heights Apt,Brooklyn,Apartment,Entire home/apt,11238,2,96,95,124,1,5
34894240,6/3/2015,Arts and access to New York,Manhattan,Apartment,Entire home/apt,10029,3,96,95,190,1,5
35030648,6/4/2015,Sunny 1BR in hip East Village,Manhattan,Apartment,Private room,10009,1,96,95,109,1,5
35329789,6/8/2015,Beloved Brooklyn style appartment,Brooklyn,Apartment,Entire home/apt,11215,2,96,95,80,1,6
35395215,6/9/2015,Gorgeous and Spacious NYC,Brooklyn,Apartment,Private room,11235,1,96,95,62,1,7
35546479,6/11/2015,Park Avenue Penthouse - Views!,Manhattan,Apartment,Entire home/apt,10016,1,96,95,249,1,5
35581076,6/11/2015,NICE ROOM #2 ~ AWESOME LOCATION!!!,Brooklyn,Apartment,Private room,11249,2,96,95,149,1,9
35524316,6/11/2015,[203]5 min WALK to Times Square!,Manhattan,Apartment,Private room,10036,1,96,95,155,1,5
35606248,6/12/2015,HUGE LOFT Y- 2 BEDS- 10 MIN TO CITY,Brooklyn,Apartment,Private room,11237,2,96,95,95,1,5
36229779,6/19/2015,Garden Level Nest in Brooklyn,Brooklyn,Apartment,Entire home/apt,11238,1,96,95,105,1,9
36175278,6/19/2015,Sunny West Harlem Studio,Manhattan,Apartment,Entire home/apt,10030,1,96,95,85,1,5
36536619,6/23/2015,a beautiful large Soho 2bdr apt,Manhattan,Apartment,Entire home/apt,10012,3,96,95,595,1,5
36603478,6/24/2015,Townhouse & Garden Private Bed/Bath,Manhattan,Townhouse,Private room,10024,1,96,95,144,1,12
37032444,6/29/2015,Quiet Chelsea Studio,Manhattan,Apartment,Entire home/apt,10011,1,96,95,175,1,5
37070223,6/29/2015,Spacious & Modern Time Square Apt,Manhattan,Apartment,Entire home/apt,10019,4,96,95,399,1,5
37436208,7/3/2015,Spacious Room Near Park and Subway,Brooklyn,Apartment,Private room,11226,1,96,95,40,1,5
37454763,7/4/2015,Modern Loft@Williamsburg/GreenPoint,Brooklyn,Loft,Private room,11222,1,96,95,95,1,5
37694869,7/6/2015,Just steps from Central Park,Manhattan,Apartment,Private room,10029,1,96,95,85,1,5
37776465,7/7/2015,Great location close toCentral Park,Manhattan,Apartment,Private room,10021,1,96,95,125,1,5
38080453,7/10/2015,Modern 1 Bdrm in Williamsburg Bk,Brooklyn,Apartment,Entire home/apt,11211,1,96,95,160,1,5
38378985,7/13/2015,"Brand new apt,20min to Manhattan",Brooklyn,Apartment,Entire home/apt,11213,3,96,95,153,1,10
38567357,7/15/2015,"Sunny, private room in East Village",Manhattan,Apartment,Private room,10009,1,96,95,99,1,5
39918531,7/29/2015,Relaxing and Comfy Private Bedroom,Queens,Apartment,Private room,11103,1,96,95,80,1,5
40124500,7/31/2015,Living room: nice & Comfy Twin Bed,Brooklyn,Apartment,Shared room,11219,1,96,95,39,1,5
2845,9/9/2008,Midtown Castle,Manhattan,Apartment,Entire home/apt,10018,1,97,95,285,1,17
4488,11/21/2008,Sunny & Bright Harlem Home,Manhattan,Apartment,Entire home/apt,10027,3,97,95,125,1,6
7549,2/7/2009,LowerEastSide apt share shortterm 2,Manhattan,Apartment,Private room,10002,1,97,95,75,1,25
7989,2/16/2009,Central Manhattan/near Broadway,Manhattan,Apartment,Private room,10036,1,97,95,135,1,74
9744,3/10/2009,"Beautiful Apt, Garden #3 Best Area",Brooklyn,Apartment,Entire home/apt,11215,3,97,95,135,1,67
15523,5/1/2009,Enjoy and discover New York Citi,Staten Island,House,Private room,10304,,97,95,69,1,7
17571,5/17/2009,Perfect for Parents (Part 2),Brooklyn,House,Private room,11205,1,97,95,239,1,32
17655,5/18/2009,Modern LES Studio w/ Skyline Views,Manhattan,Apartment,Entire home/apt,10002,1,97,95,220,1,17
19852,6/2/2009,Lg Beautiful Garden Apt Sleeps 2,Manhattan,Apartment,Entire home/apt,10035,1,97,95,165,1,8
21286,6/12/2009,UWS Garden Getaway,Manhattan,Apartment,Entire home/apt,10024,2,97,95,225,1,9
23727,6/29/2009,Prospect Heights quiet sunny nest,Brooklyn,Apartment,Entire home/apt,11238,2,97,95,150,1,6
25551,7/14/2009,williamsburg design // with balcony,Brooklyn,Apartment,Entire home/apt,11211,1,97,95,199,1,20
37809,9/11/2009,2BR bright and airy Brownstone,Brooklyn,Apartment,Entire home/apt,11231,2,97,95,180,1,8
44136,10/7/2009,HUGE Designer 2 Bdrm Park Slope Apt,Brooklyn,Apartment,Entire home/apt,11215,2,97,95,250,1,7
47691,10/22/2009,Perfect SOHO - Little Italy Nest,Manhattan,Apartment,Entire home/apt,10013,3,97,95,308,1,29
50124,10/31/2009,1 Stop fr. Manhattan! Private Suite,Queens,Townhouse,Private room,11101,2,97,95,120,1,97
55298,11/17/2009,W15th and 6th ave! new one bedroom,Manhattan,Apartment,Entire home/apt,10011,1,97,95,150,1,42
55469,11/18/2009,"Brooklyn, Ditmas Park, The Roost",Brooklyn,House,Private room,11230,1,97,95,135,1,6
55775,11/19/2009,"Serene, Modern Cobble Hill Studio",Brooklyn,Apartment,Entire home/apt,11201,1,97,95,150,1,56
59028,12/1/2009,Modern Sunny Queer Friendly Loft,Brooklyn,Apartment,Private room,11206,1,97,95,72,1,40
61403,12/9/2009,Artist Garden Apartment Greenpoint,Brooklyn,Apartment,Entire home/apt,11222,2,97,95,140,1,43
62687,12/13/2009,2 BR loft on charming tree-lined St,Brooklyn,Apartment,Entire home/apt,11231,2,97,95,250,1,9
67168,1/2/2010,Cozy Clean & Affordable Chelsea 1BR,Manhattan,Apartment,Entire home/apt,10011,1,97,95,210,1,92
67180,1/2/2010,Heart of Manhattan: Charming 1BD,Manhattan,Apartment,Entire home/apt,10011,1,97,95,190,1,7
68342,1/6/2010,HUDSON VIEW STEPS TO LINCOLN CENTER,Manhattan,Apartment,Entire home/apt,10069,1,97,95,292,1,36
70614,1/14/2010,Amazing West Village 1br,Manhattan,Apartment,Private room,10014,1,97,95,150,1,1
71512,1/18/2010,Fort Greene Retreat on the Park,Brooklyn,Apartment,Private room,11205,1,97,95,85,1,73
78460,2/7/2010,Spacious Prospect Heights Apartment,Brooklyn,Townhouse,Entire home/apt,11217,3,97,95,131,1,7
79070,2/8/2010,2-bed brownstone duplex + garden,Brooklyn,Apartment,Entire home/apt,11217,2,97,95,250,1,2
82930,2/19/2010,Large/bright Entire Apt. Lorimer L,Brooklyn,Apartment,Entire home/apt,11206,2,97,95,175,1,154
87336,3/2/2010,NYC / CHELSEA 1 BEDROOM SAFE + COOL,Manhattan,Apartment,Entire home/apt,10011,2,97,95,190,1,13
87601,3/3/2010,Star Wars Room 15min from JFK & LGA,Queens,Apartment,Private room,11435,2,97,95,32,1,13
88181,3/4/2010,Designer's Nolita Apartment,Manhattan,Apartment,Entire home/apt,10012,2,97,95,249,1,18
88209,3/4/2010,"NOHO/EAST VILLAGE, PRIVATE 1/2 BATH",Manhattan,Apartment,Private room,10003,1,97,95,120,1,71
93101,3/14/2010,Prime East Village Studio,Manhattan,Apartment,Entire home/apt,10003,1,97,95,200,1,37
97797,3/23/2010,Beautiful Studio Apartment,Brooklyn,Apartment,Private room,11215,2,97,95,95,1,31
97580,3/23/2010,Cozy private room in Astoria,Queens,Apartment,Private room,11106,1,97,95,70,1,6
117958,5/3/2010,NYC - Uptown Comfort,Manhattan,Apartment,Entire home/apt,10026,2,97,95,200,1,5
118971,5/5/2010,"Spacious Bedroom, Living & Backyard",Brooklyn,House,Private room,11215,2,97,95,99,1,187
120291,5/7/2010,Sun Filled Classic West Village Apt,Manhattan,Apartment,Private room,10014,1,97,95,175,1,34
124345,5/13/2010,Murray Hill Modern,Manhattan,Apartment,Entire home/apt,10016,1,97,95,250,1,13
129318,5/21/2010,360° Views - Modern Greenpoint Gem!,Brooklyn,Apartment,Entire home/apt,11222,1,97,95,225,1,22
136352,6/1/2010,Amazing Apt in Times Square/NYC,Manhattan,Apartment,Entire home/apt,10019,1,97,95,240,1,30
136962,6/2/2010,Rm in Fort Greene BK close to city,Brooklyn,Apartment,Private room,11238,1,97,95,85,1,64
138010,6/3/2010,The best townhouse in Williamsburg,Brooklyn,House,Entire home/apt,11211,6,97,95,320,1,7
141933,6/10/2010,Warm modern Park Slope townhouse,Brooklyn,House,Entire home/apt,11215,4,97,95,340,1,59
157241,7/2/2010,Palace in the Sky,Brooklyn,Apartment,Entire home/apt,11211,3,97,95,295,1,23
159703,7/6/2010,charming studio for 1 guest,Manhattan,Apartment,Entire home/apt,10014,1,97,95,150,1,71
160671,7/7/2010,BEAUTIFUL STUDIO- In great location,Manhattan,Apartment,Entire home/apt,10065,1,97,95,144,1,10
172147,7/19/2010,Beautiful 1BR heart of Williamsburg,Brooklyn,Apartment,Entire home/apt,11211,2,97,95,175,1,13
178043,7/22/2010,Brownstone Steps from Central Park,Manhattan,Apartment,Entire home/apt,10024,1,97,95,270,1,14
178643,7/23/2010,Cozy one bedroom on Bedford Ave,Brooklyn,Apartment,Entire home/apt,11249,1,97,95,99,1,13
179296,7/24/2010,The Rose House,Brooklyn,Apartment,Entire home/apt,11222,2,97,95,180,1,23
180939,7/26/2010,Awesome Private Room - Upper West!,Manhattan,Apartment,Private room,10024,1,97,95,145,1,64
186452,7/31/2010,Luxury Manhattan stay-B&B prices!,Manhattan,Apartment,Private room,10033,1,97,95,99,1,30
193722,8/6/2010,Financial District Luxury Loft,Manhattan,Apartment,Entire home/apt,10006,1,97,95,225,1,52
194994,8/8/2010,Sunny room in brownstone,Manhattan,House,Private room,10027,1,97,95,80,1,7
195137,8/8/2010,Private  Bedroom with Private Bath,Manhattan,House,Private room,10031,1,97,95,140,1,48
196764,8/9/2010,Sunny room one to 4 person yousmile,Bronx,Apartment,Private room,10472,2,97,95,50,1,8
199991,8/12/2010,BIG LUXURY QUIET 1BED MANHATTAN,Manhattan,Apartment,Entire home/apt,10010,1,97,95,179,1,28
201297,8/14/2010,Greenwich Village Stylish Apartment,Manhattan,Apartment,Entire home/apt,10014,1,97,95,190,1,34
204539,8/17/2010,"Nice, clean, safe, convenient 3BR",Queens,Apartment,Entire home/apt,11385,1,97,95,185,1,1
212722,8/25/2010,N.Y.C. CHARMING 1 BDRM.(GREAT AREA),Manhattan,Apartment,Private room,10021,1,97,95,90,1,85
216191,8/29/2010,"LARGE, COMFY  ROOM, YARD, GREAT LOC",Brooklyn,Apartment,Private room,11211,1,97,95,98,1,7
230086,9/10/2010,"Brand new lg 1 bed in E. Village, 2",Manhattan,Apartment,Entire home/apt,10009,1,97,95,229,1,36
231950,9/12/2010,"BK Garden Oasis Queen bd, L train!",Brooklyn,Apartment,Private room,11237,1,97,95,62,1,20
232066,9/12/2010,Lovely Room in the Lower East Side,Manhattan,Apartment,Private room,10002,1,97,95,145,1,1
237477,9/17/2010,Quiet central Williamsburg Loft rm,Brooklyn,Apartment,Private room,11211,1,97,95,90,1,7
249981,9/30/2010,Boutique Williamsburg 1 bedroom apt,Brooklyn,Apartment,Entire home/apt,11211,1,97,95,200,1,17
256161,10/7/2010,City Room - Semi Private Bedroom,Manhattan,Apartment,Private room,10027,1,97,95,55,1,58
261530,10/14/2010,Beautiful UES Studio with Backyard!,Manhattan,Apartment,Entire home/apt,10028,1,97,95,149,1,16
276291,11/1/2010,The Brownstone-Luxury 1 Bd Apt/NYC,Manhattan,Apartment,Entire home/apt,10027,1,97,95,155,1,69
280781,11/7/2010,"PRIVATE ROOM, UES, MANHATTAN, NYC",Manhattan,Apartment,Private room,10022,1,97,95,95,1,14
287733,11/15/2010,Spacious & Sunny in Prime Brooklyn,Brooklyn,Apartment,Entire home/apt,11238,2,97,95,150,1,39
287773,11/15/2010,Beautiful 2 BRM Greenwich Village,Manhattan,Apartment,Entire home/apt,10014,3,97,95,250,1,21
289271,11/16/2010,Cozy Affordable Room,Manhattan,Apartment,Private room,10039,1,97,95,60,1,24
292204,11/19/2010,SpaHa Studio Monthly Rental,Manhattan,Apartment,Entire home/apt,10029,1,97,95,100,1,128
295544,11/22/2010,Queen Room in Historic Building,Brooklyn,Apartment,Private room,11225,2,97,95,90,1,7
297769,11/24/2010,Exclusive Room-Private Bath in  LES,Manhattan,Apartment,Private room,10002,2,97,95,120,1,88
299748,11/26/2010,"Bright, clean Soho loft w/ bedroom",Manhattan,Apartment,Entire home/apt,10012,1,97,95,225,1,23
310063,12/5/2010,Personal Studio Near Central Park!,Manhattan,Apartment,Entire home/apt,10022,1,97,95,165,1,13
315310,12/10/2010,Roof garden doorman elevator lg apt,Manhattan,Apartment,Entire home/apt,10009,1,97,95,171,1,26
314941,12/10/2010,The Downtown Flat :),Manhattan,Apartment,Private room,10002,3,97,95,95,1,16
317809,12/13/2010,Charming UWS Treehouse Apt,Manhattan,Apartment,Entire home/apt,10023,1,97,95,220,1,41
319077,12/14/2010,HUGE loft for film & photoshoots,Brooklyn,Loft,Entire home/apt,11238,4,97,95,"1,500",1,6
319077,12/14/2010,"Lovely Room, HUGE 5000 sqft Loft 4",Brooklyn,Apartment,Private room,11238,1,97,95,95,1,30
319092,12/14/2010,Share a Private HOME - Brooklyn,Brooklyn,House,Private room,11216,2,97,95,75,1,33
326360,12/24/2010,Quiet Sunny West Village Studio,Manhattan,Apartment,Entire home/apt,10011,1,97,95,210,1,6
328116,12/27/2010,HK Contemporary Luxury,Manhattan,Apartment,Shared room,10018,1,97,95,149,1,6
335272,1/4/2011,Sunny Park Slope Brooklyn Cozy Room,Brooklyn,House,Private room,11217,1,97,95,84,1,67
335272,1/4/2011,Welcoming Park Slope Sunlit Bedroom,Brooklyn,House,Private room,11217,1,97,95,105,1,55
348474,1/15/2011,Top Floor 2+ BR w/ Private Roofdeck,Brooklyn,Apartment,Entire home/apt,11215,2,97,95,260,1,2
351947,1/18/2011,wonderful 2 bed loft w city views,Brooklyn,Apartment,Entire home/apt,11211,2,97,95,300,1,48
352341,1/18/2011,Fresh Haven of Peace in the E. V. !,Manhattan,Apartment,Private room,10009,1,97,95,85,1,7
354965,1/20/2011,New Bright Spacious BK 1 Bedrm Apt,Brooklyn,Apartment,Entire home/apt,11237,2,97,95,115,1,9
354996,1/20/2011,A Great Place to Stay in Brooklyn!,Brooklyn,Apartment,Private room,11206,1,97,95,90,1,32
380967,2/7/2011,Spacious in Williamsburg Sleeps 4,Brooklyn,Apartment,Entire home/apt,11211,2,97,95,150,1,16
388595,2/12/2011,Cozy One Bedroom,Manhattan,Apartment,Private room,10027,1,97,95,85,1,13
391612,2/14/2011,"Victorian House, Express + More!",Brooklyn,House,Entire home/apt,11226,8,97,95,"1,300",1,6
405467,2/22/2011,Cozy room in Williamsburg,Brooklyn,Apartment,Private room,11211,1,97,95,80,1,73
405908,2/23/2011,Spacious Historic 1BR Parlor Apt,Brooklyn,Townhouse,Entire home/apt,11233,1,97,95,135,1,6
417504,3/1/2011,Loft Suite @ Box House Hotel,Brooklyn,Apartment,Entire home/apt,11222,2,97,95,199,1,14
417504,3/1/2011,Loft Suite @ The Box House Hotel,Brooklyn,Apartment,Entire home/apt,11222,2,97,95,199,1,6
417504,3/1/2011,Loft Suite @ The Box House Hotel,Brooklyn,Apartment,Entire home/apt,11222,2,97,95,199,1,8
421630,3/3/2011,Sunny spacious 1BR in Manhattan UES,Manhattan,Apartment,Entire home/apt,10128,2,97,95,129,1,13
428673,3/7/2011,"Bright, stylish studio with terrace",Brooklyn,Apartment,Entire home/apt,11237,1,97,95,119,1,36
431266,3/8/2011,Convenient & Large BK Heights 1-Bed,Brooklyn,Apartment,Entire home/apt,11201,1,97,95,200,1,23
448312,3/17/2011,Columbia Castle in Brooklyn Heights,Brooklyn,Apartment,Private room,11201,1,97,95,80,1,60
450050,3/18/2011,★Private Room Overlooking the Park★,Manhattan,Apartment,Private room,10027,1,97,95,99,1,45
459409,3/23/2011,Newly done studio-Heart of Chelsea,Manhattan,Apartment,Entire home/apt,10011,1,97,95,150,1,33
469490,3/28/2011,1BR APT on Broadway -Astoria,Queens,Apartment,Entire home/apt,11106,1,97,95,160,1,15
475584,3/31/2011,Beautiful Brooklyn with garden!,Brooklyn,Apartment,Private room,11216,2,97,95,140,1,8
482507,4/4/2011,"West Village 2 bedroom,prime locale",Manhattan,Apartment,Entire home/apt,10014,2,97,95,300,1,14
516347,4/17/2011,Amazing Park Slope Duplex with Deck,Brooklyn,House,Entire home/apt,11215,2,97,95,185,1,81
517966,4/18/2011,"Charming, Warm, Brownstone apt",Brooklyn,Apartment,Entire home/apt,11216,5,97,95,150,1,49
520279,4/19/2011,Groovy Pad Centrally Located NYC,Manhattan,Apartment,Entire home/apt,10001,1,97,95,190,1,16
524575,4/20/2011,"Clean,spacious,comfy Brooklyn room",Brooklyn,Apartment,Private room,11226,1,97,95,74,1,7
526105,4/21/2011,Gr Village Brownstone-Huge Pvt Deck,Manhattan,Apartment,Entire home/apt,10011,1,97,95,269,1,21
528570,4/22/2011,Luxury 1 Bed in East Village,Manhattan,Apartment,Entire home/apt,10003,2,97,95,195,1,99
552679,5/2/2011,Tree lined block modern apartment,Brooklyn,Apartment,Entire home/apt,11238,2,97,95,175,1,52
551101,5/2/2011,Spacious Relaxing  Light Filled Gem,Brooklyn,Loft,Private room,11238,1,97,95,99,1,1
568568,5/8/2011,Most Central Chelsea Loft Studio,Manhattan,Apartment,Entire home/apt,10001,2,97,95,199,1,19
568585,5/8/2011,Panoramic View Central Park & NYC,Manhattan,Apartment,Entire home/apt,10025,1,97,95,300,1,8
566340,5/8/2011,Spacious Apartment in the Heights,Manhattan,Apartment,Entire home/apt,10033,1,97,95,150,1,7
585273,5/13/2011,Lovely garden bedroom in Greenpoint,Brooklyn,Apartment,Private room,11222,1,97,95,119,1,44
591925,5/15/2011,Global Modern Garden Apt BedStuy,Brooklyn,Apartment,Entire home/apt,11216,2,97,95,135,1,78
598770,5/17/2011,Private Bedroom - Ideal for couples,Brooklyn,Apartment,Private room,11238,1,97,95,95,1,27
